Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoConformidadeOperacionalidade
9586;Santa Helena;ALTA FLORESTA GOLD MINERACAO LTDA;17.580.707/0001-17;-10°48'08.950";-55°11'10.160";Sul do Equador;NOVA SANTA HELENA;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
9026;Santa Líbera;Cooperativa de Extração de Carvão Mineral dos Trabalhadores de Criciúma;80.967.540/0001-88;-28°44'18.600";-49°25'33.200";Sul do Equador;FORQUILHINHA;SC;Carvão Mineral Camada Barro Branco;2,20;3.500,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9432;SANTA LUZIA;Mineração Santa Luzia Limitada;19.791.590/0001-46;-11°35'20.200";-47°52'59.420";Sul do Equador;NATIVIDADE;TO;Argila;5,00;600.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9462;Santa Maria;JOSE MARIA OTAVIO MARTINS DUARTE;***;-15°38'52.670";-56°22'52.820";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;8,00;293.202,00;5 - Alteamento por linha de centro;Médio;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8606;SANTA TERESA;Novelis do Brasil Ltda;60.561.800/0001-03;-21°28'01.900";-42°53'09.500";Sul do Equador;DESCOBERTO;MG;Bauxita Grau Metalúrgico;11,33;200.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8836;Santa Tereza;Jeová Barbosa de Morais;***;-15°52'21.100";-56°10'19.900";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Aluvião Aurífero;28,00;671.803,89;2 - Alteamento a jusante;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9420;Santa Tereza II;Jeová Barbosa de Morais;***;-15°52'28.649";-56°09'59.637";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;5,00;150.000,00;2 - Alteamento a jusante;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
8335;Santana;VALE S.A.;33.592.510/0001-54;-19°33'18.339";-43°09'39.105";Sul do Equador;ITABIRA;MG;Minério de Ferro;51,72;13.283.236,00;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8743;SANTO ANTÔNIO;NIKI MINERACAO, COMERCIO E EXPORTACAO LTDA.;08.667.139/0001-03;-19°32'43.650";-43°01'51.370";Sul do Equador;ANTÔNIO DIAS;MG;Argila Arenosa;13,00;150.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9244;Sedimentação de finos;EXTRAÇÃO E COMÉRCIO DE AREIA BOFETE LTDA;69.018.919/0001-09;-23°07'15.000";-48°13'35.400";Sul do Equador;BOFETE;SP;Areia;10,00;290.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9717;SERRA;COOPERATIVA DE EXTRACAO DE METAIS E PEDRAS PRECIOSAS DE PONTES E LACERDA-MT;21.046.611/0001-40;-14°41'39.584";-59°43'44.833";Sul do Equador;VILA BELA DA SANTÍSSIMA TRINDADE;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
10188;Sistema de Contenção de Sedimentos Pinta Bem;ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.;18.565.382/0001-66;-19°58'01.020";-43°28'30.140";Sul do Equador;SANTA BÁRBARA;MG;;3,00;35.107,01;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8710;Sítio Horii;EMPRESA DE MINERACAO HORII LTDA;52.573.227/0001-20;-23°37'15.900";-46°14'51.300";Sul do Equador;MOGI DAS CRUZES;SP;Caulim;13,40;117.462,80;10 - Alteamento a montante;N/A;N/A;Não;Sem emergência;-;-
9686;SOL NASCENTE;COOPERATIVA DE PRODUTORES DE ESTANHO DO BRASIL COOPERTIN;26.021.163/0001-44;-09°37'10.790";-63°03'58.220";Sul do Equador;RIO CRESPO;RO;Aluvião Estanífero;4,20;2.252,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9545;SP-25A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'09.850";-56°29'32.130";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;1.073.626,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
10066;SP-25B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'19.180";-56°29'14.460";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;1.073.626,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
10067;SP-25C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'25.900";-56°29'30.730";Sul do Equador;ORIXIMINÁ;PA;Argila;7,00;1.073.626,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
8560;SP1;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'58.500";-56°25'05.400";Sul do Equador;ORIXIMINÁ;PA;Argila;18,00;2.360.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8561;SP10;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'00.600";-56°27'09.600";Sul do Equador;ORIXIMINÁ;PA;Argila;16,00;7.635.622,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8562;SP11;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'57.500";-56°27'47.800";Sul do Equador;ORIXIMINÁ;PA;Argila;23,90;6.973.841,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8563;SP12;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'14.300";-56°28'05.700";Sul do Equador;ORIXIMINÁ;PA;Argila;18,75;5.160.000,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8565;SP13;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'34.600";-56°28'02.300";Sul do Equador;ORIXIMINÁ;PA;Argila;15,00;2.107.976,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8566;SP14;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'55.500";-56°28'13.000";Sul do Equador;ORIXIMINÁ;PA;Argila;15,00;3.183.475,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8567;SP15;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'59.600";-56°28'31.500";Sul do Equador;ORIXIMINÁ;PA;Argila;20,50;3.888.543,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8575;SP16;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'38.000";-56°28'34.000";Sul do Equador;ORIXIMINÁ;PA;Argila;20,00;3.488.192,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9457;SP19;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'51.144";-56°28'08.144";Sul do Equador;ORIXIMINÁ;PA;Argila;22,30;1.353.025,70;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8577;SP2_3;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'04.900";-56°24'13.300";Sul do Equador;ORIXIMINÁ;PA;Argila;23,20;6.358.035,00;10 - Alteamento a montante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8578;SP4 Norte;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'05.300";-56°25'37.400";Sul do Equador;ORIXIMINÁ;PA;Argila;26,50;6.955.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8579;SP4 Sul;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'26.200";-56°25'37.100";Sul do Equador;ORIXIMINÁ;PA;Argila;24,50;5.570.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8581;SP5 Leste;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'57.700";-56°26'07.500";Sul do Equador;ORIXIMINÁ;PA;Argila;19,00;6.430.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8588;SP5 Oeste;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'58.200";-56°26'40.400";Sul do Equador;ORIXIMINÁ;PA;Argila;23,00;8.730.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8590;SP6;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'34.800";-56°25'27.400";Sul do Equador;ORIXIMINÁ;PA;Argila;16,50;500.000,00;10 - Alteamento a montante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8595;SP7A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'17.600";-56°26'03.100";Sul do Equador;ORIXIMINÁ;PA;Argila;21,00;3.760.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8596;SP7B;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'11.000";-56°26'24.300";Sul do Equador;ORIXIMINÁ;PA;Argila;22,60;6.150.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8597;SP7C;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'10.900";-56°26'41.600";Sul do Equador;ORIXIMINÁ;PA;Argila;31,70;8.250.000,00;5 - Alteamento por linha de centro;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8598;SP8;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'24.500";-56°27'10.100";Sul do Equador;ORIXIMINÁ;PA;Argila;24,00;14.186.377,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8599;SP9;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'29.700";-56°27'39.300";Sul do Equador;ORIXIMINÁ;PA;Argila;26,50;10.405.408,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8600;SP9A;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'06.700";-56°27'44.100";Sul do Equador;ORIXIMINÁ;PA;Argila;21,00;2.166.306,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9693;SR.PEDRINHO;COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL;25.252.467/0001-50;-15°08'22.320";-59°21'30.660";Sul do Equador;PONTES E LACERDA;MT;Minério de Ouro Primário;7,00;15.000,00;0 - Etapa única;Alto;Baixo;Sim;Nível de Emergência 1;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9973;STC03;Valdinei Mauro de Souza;***;-16°18'19.920";-56°43'56.950";Sul do Equador;POCONÉ;MT;Areia;14,00;401.215,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
8376;Sul (Córrego do Canal);VALE S.A.;33.592.510/0001-54;-19°53'02.310";-43°23'08.448";Sul do Equador;SÃO GONÇALO DO RIO ABAIXO;MG;Minério de Ferro;83,00;54.363.140,08;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8430;Sul Inferior;VALE S.A.;33.592.510/0001-54;-19°58'32.614";-43°36'02.511";Sul do Equador;BARÃO DE COCAIS;MG;Minério de Ferro;35,00;554.992,40;0 - Etapa única;Baixo;Alto;Sim;Nível de Alerta;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8621;Sul Pilha;VALE S.A.;33.592.510/0001-54;-06°28'41.600";-50°19'16.900";Sul do Equador;CANAÃ DOS CARAJÁS;PA;Minério de Ferro;9,02;26.260,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8389;Sul Superior;VALE S.A.;33.592.510/0001-54;-19°58'12.632";-43°35'48.721";Sul do Equador;BARÃO DE COCAIS;MG;Minério de Ferro;85,00;5.940.566,30;10 - Alteamento a montante;Alto;Alto;Sim;Nível de Emergência 3;2º Campanha 2023 - Não Atestado;1º Campanha 2023 - Atestado
8777;SUMP DE CONTENÇÃO DE SEDIMENTOS;EMPRESA DE MINERACAO ESPERANCA S A;33.300.971/0001-06;-20°06'39.300";-44°13'26.700";Sul do Equador;BRUMADINHO;MG;Minério de Ferro;8,90;12.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9576;T G de Souza;T G de Souza;33.145.324/0001-77;-15°41'35.290";-56°21'55.730";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;Alto;Alto;Sim;Nível de Emergência 1;-;-
8549;TABOÃO 01;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'53.400";-46°12'17.400";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;12,50;350.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8550;TABOÃO 02;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'43.800";-46°12'17.400";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;12,00;556.508,40;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8551;TABOÃO 03;EXTRACAO DE AREIA TABOAO LTDA;59.724.484/0001-64;-23°23'38.400";-46°12'35.100";Sul do Equador;MOGI DAS CRUZES;SP;Argila Arenosa;2,00;9.624,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9029;Taboquinha 01 - Crente;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°11'55.300";-63°04'30.500";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;18,00;2.511.251,90;10 - Alteamento a montante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9030;Taboquinha 02 - Serra Azul;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'15.700";-63°05'04.400";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;18,00;1.763.201,25;10 - Alteamento a montante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9031;Taboquinha 03;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'19.954";-63°05'01.035";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;15,00;1.594.853,32;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9032;Taboquinha 04;ESTANHO DE RONDONIA S/A;00.684.808/0001-35;-09°12'39.100";-63°05'11.000";Sul do Equador;ITAPUÃ DO OESTE;RO;Aluvião Estanífero;20,00;1.577.535,11;0 - Etapa única;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9709;Tadeu;João Gabriel Guizzo;***;-15°56'54.500";-56°11'22.980";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
8300;TANQUE DE DECANTAÇÃO;PEDREIRAS BAHIA LTDA;34.089.417/0001-94;-12°51'24.400";-38°24'15.900";Sul do Equador;SIMÕES FILHO;BA;Granulito Gnaisse;2,00;3.000,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
8747;TANQUE DE DECANTAÇÃO;Mineração Santa Luzia de Aguaí Ltda;03.716.256/0001-98;-21°59'46.400";-47°10'06.900";Sul do Equador;AGUAÍ;SP;Argila;3,00;35.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8546;TANQUE DE DECANTAÇÃO;MINERACAO DO VALE LTDA;53.959.318/0001-60;-22°11'31.500";-47°33'05.500";Sul do Equador;CORUMBATAÍ;SP;Argila Arenosa;7,00;704.000,00;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8489;TANQUE DE DECANTAÇÃO;T B K - MINERACAO LIMITADA;07.707.446/0001-08;-22°56'18.300";-47°14'24.900";Sul do Equador;MONTE MOR;SP;Argila Arenosa;12,00;14.460,00;5 - Alteamento por linha de centro;N/A;N/A;Não;Sem emergência;-;-
8748;TANQUE DE DECANTAÇÃO 2;Mineração Santa Luzia de Aguaí Ltda;03.716.256/0001-98;-21°59'46.200";-47°10'04.100";Sul do Equador;AGUAÍ;SP;Argila;3,00;40.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8610;TANQUE DE LAMA ;CONCRESAND MINERACAO E TRANSPORTE LTDA;03.833.915/0001-76;-23°11'18.600";-48°21'04.800";Sul do Equador;BOFETE;SP;Argila Arenosa;14,40;268.926,00;10 - Alteamento a montante;N/A;N/A;Não;Sem emergência;-;-
8434;Tanque Específico IX-B;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'27.000";-46°52'45.000";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;15,00;1.010.995,00;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8436;Tanque Específico X;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'31.800";-46°53'16.200";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;30,00;1.188.168,57;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8437;Tanque Específico XI;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'20.400";-46°53'00.000";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;11,80;530.359,06;0 - Etapa única;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8438;Tanque Específico XII;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°10'56.400";-46°53'55.800";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;58,00;11.010.998,42;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8855;Tanque Fundo;Humberto Covezzi;***;-15°59'15.130";-56°18'49.880";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;15,00;1.267.291,33;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;-
9051;TAP D;MINA TUCANO LTDA.;05.642.709/0001-04;00°50'71.400";-51°53'17.500";Norte do Equador;PEDRA BRANCA DO AMAPARI;AP;Minério de Ouro Primário;36,00;6.280.000,00;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8249;Taquaras;VALE S.A.;33.592.510/0001-54;-20°02'21.600";-43°55'44.900";Sul do Equador;NOVA LIMA;MG;Minério de Ferro;25,00;151.972,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9897;TARUMÃ II;LUIS ANTONIO DE SOUZA FORMIGA;***;-16°13'08.406";-56°36'43.285";Sul do Equador;POCONÉ;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
8870;TB01;VM Mineração e Construção Eireli EPP;03.121.422/0001-03;-15°57'23.710";-56°28'47.520";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;28,00;935.493,93;5 - Alteamento por linha de centro;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9753;TB03; Marcelo Massaru Takahashi;***;-15°58'06.360";-56°29'57.360";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
9849;TB04; Marcelo Massaru Takahashi;***;-15°58'39.840";-56°29'24.990";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
8951;TD2;DISK-BASE EXT.DE AREIA E COM.DE MAT.P/CONST.LTDA;62.136.189/0001-00;-23°34'46.419";-47°49'45.677";Sul do Equador;ALAMBARI;SP;Areia;14,80;1.800,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
8204;Timbopeba;VALE S.A.;33.592.510/0001-54;-20°16'13.852";-43°29'46.447";Sul do Equador;OURO PRETO;MG;Minério de Ferro;64,90;26.842.321,23;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8601;TP1;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'54.400";-56°24'39.900";Sul do Equador;ORIXIMINÁ;PA;Argila;21,90;3.480.000,00;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8602;TP2;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°40'35.400";-56°26'16.800";Sul do Equador;ORIXIMINÁ;PA;Argila;19,50;1.214.450,38;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9289;TP3;MINERACAO RIO DO NORTE SA;04.932.216/0001-46;-01°41'16.000";-56°28'21.000";Sul do Equador;ORIXIMINÁ;PA;Argila;17,00;2.745.373,25;2 - Alteamento a jusante;Baixo;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
10119;TQ 6301 A - POND 1 A;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'06.820";-42°16'54.130";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;43.298,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
10120;TQ 6301 B - POND 1 B;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'05.090";-42°16'52.210";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;43.298,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
10121;TQ 6302 - POND 2;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'09.390";-42°16'57.430";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;102.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
10122;TQ 6303 - POND 3;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0035-70;-13°50'09.990";-42°17'03.420";Sul do Equador;CAETITÉ;BA;Minério de Urânio;7,00;101.200,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
9446;TQ-1;SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA;61.064.838/0001-33;-19°53'29.500";-43°17'07.900";Sul do Equador;SÃO GONÇALO DO RIO ABAIXO;MG;Areia Quartzosa;8,60;30.000,00;2 - Alteamento a jusante;N/A;N/A;Não;Sem emergência;-;-
9447;TQ-2;SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA;61.064.838/0001-33;-19°53'31.600";-43°17'05.000";Sul do Equador;SÃO GONÇALO DO RIO ABAIXO;MG;Areia Quartzosa;8,00;30.000,00;0 - Etapa única;N/A;N/A;Não;Sem emergência;-;-
10060;TR1;MAURO CRISTIANO PERASSOLLI FILHO;***;-15°50'39.910";-56°18'39.720";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
10194;TSF;BRAZAURO RECURSOS MINERAIS S.A.;05.943.917/0001-43;-06°04'04.560";-56°17'11.390";Sul do Equador;ITAITUBA;PA;;0;0,00;Indefinido;N/A;N/A;Não;Sem emergência;-;-
9836;TUPA 2;GINEZ GIMENES NETO;***;-16°01'37.490";-56°31'29.280";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;22,00;337.627,18;5 - Alteamento por linha de centro;Médio;Baixo;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9837;TUPA 3;GINEZ GIMENES NETO;***;-16°01'28.340";-56°31'16.190";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;15,00;132.566,82;5 - Alteamento por linha de centro;Médio;Médio;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
8539;Turmalina;MINERACAO SERRAS DO OESTE LIMITADA;28.917.748/0001-72;-19°44'45.800";-44°52'27.900";Sul do Equador;CONCEIÇÃO DO PARÁ;MG;Minério de Ouro Primário;18,00;701.214,42;0 - Etapa única;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9157;Unidade I;CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.;26.108.898/0001-00;-18°08'53.000";-47°48'11.000";Sul do Equador;OUVIDOR;GO;Minério de Nióbio;30,00;1.345.489,16;10 - Alteamento a montante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9471;Unidade IB;CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.;26.108.898/0001-00;-18°08'40.000";-47°48'22.000";Sul do Equador;OUVIDOR;GO;Minério de Nióbio;31,00;1.587.721,29;10 - Alteamento a montante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9156;Unidade II;CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.;26.108.898/0001-00;-18°09'07.693";-47°48'20.401";Sul do Equador;OUVIDOR;GO;Minério de Nióbio;25,00;4.393.628,47;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
9158;Unidade IIB;CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.;26.108.898/0001-00;-18°08'30.000";-47°48'41.000";Sul do Equador;OUVIDOR;GO;Minério de Nióbio;20,00;4.502.355,14;2 - Alteamento a jusante;Baixo;Alto;Sim;Sem emergência;2º Campanha 2023 - Atestado;1º Campanha 2023 - Atestado
